Parameters: 
delta_t : 0.000001 
equillibrium_threshold : 0.000010 
max_cycles : 90000000.000000 
sample_frequency : 100000.000000 
Run Time : 4560.008368 

DATA START
t                       |A                       |B                       |P                       |Q                       |X                       |Y                       |Z                       |
3.5600000000000001e+01  |5.9635740212917607e-02  |5.9072723429015178e-02  |9.2441489664632948e-04  |3.6569067786623017e-04  |5.5048245112196925e-11  |3.1858787038412810e-06  |2.5657266299115304e-08  |
3.5699999999999996e+01  |5.9635714956471880e-02  |5.9072720825401256e-02  |9.2446801304129245e-04  |3.6569067787707219e-04  |5.5139051890472813e-11  |3.1353298344527796e-06  |2.5693359223723268e-08  |
3.5799999999999997e+01  |5.9635690100773894e-02  |5.9072718217452427e-02  |9.2452033227195666e-04  |3.6569067788791421e-04  |5.5231633091328584e-11  |3.0855817730005582e-06  |2.5730141529993119e-08  |
3.5899999999999999e+01  |5.9635665639474651e-02  |5.9072715605075293e-02  |9.2457186712103004e-04  |3.6569067789875623e-04  |5.5326029093896741e-11  |3.0366218064716364e-06  |2.5767628332472800e-08  |
3.6000000000000000e+01  |5.9635641566325982e-02  |5.9072712988209715e-02  |9.2462263017153003e-04  |3.6569067790959825e-04  |5.5422281408643378e-11  |2.9884374230593084e-06  |2.5805835149007171e-08  |
3.6100000000000001e+01  |5.9635617875179070e-02  |5.9072710366738439e-02  |9.2467263381006452e-04  |3.6569067792044027e-04  |5.5520432716992500e-11  |2.9410163089584387e-06  |2.5844777914137719e-08  |
3.6199999999999996e+01  |5.9635594559982262e-02  |5.9072707740583597e-02  |9.2472189022999745e-04  |3.6569067793128230e-04  |5.5620526912671336e-11  |2.8943463452110021e-06  |2.5884472993045599e-08  |
3.6299999999999997e+01  |5.9635571614780690e-02  |5.9072705109655073e-02  |9.2477041143461706e-04  |3.6569067794212432e-04  |5.5722609144825020e-11  |2.8484156046013341e-06  |2.5924937196071996e-08  |
3.6399999999999999e+01  |5.9635549033713549e-02  |5.9072702473855827e-02  |9.2481820924020675e-04  |3.6569067795296634e-04  |5.5826725863015737e-11  |2.8032123485999357e-06  |2.5966187793830314e-08  |
3.6500000000000000e+01  |5.9635526811013237e-02  |5.9072699833092213e-02  |9.2486529527917131e-04  |3.6569067796380836e-04  |5.5932924864197677e-11  |2.7587250243551360e-06  |2.6008242532958949e-08  |
3.6600000000000001e+01  |5.9635504941003649e-02  |5.9072697187250001e-02  |9.2491168100295525e-04  |3.6569067797465038e-04  |5.6041255341765582e-11  |2.7149422617319147e-06  |2.6051119652526370e-08  |
3.6699999999999996e+01  |5.9635483418099343e-02  |5.9072694536241921e-02  |9.2495737768505859e-04  |3.6569067798549240e-04  |5.6151767936798252e-11  |2.6718528703966614e-06  |2.6094837901132883e-08  |
3.6799999999999997e+01  |5.9635462236802980e-02  |5.9072691879954321e-02  |9.2500239642395656e-04  |3.6569067799633443e-04  |5.6264514791593729e-11  |2.6294458369481839e-06  |2.6139416554745958e-08  |
3.6899999999999999e+01  |5.9635441391704735e-02  |5.9072689218290120e-02  |9.2504674814596760e-04  |3.6569067800717645e-04  |5.6379549605639861e-11  |2.5877103220927067e-06  |2.6184875435291961e-08  |
3.7000000000000000e+01  |5.9635420877480874e-02  |5.9072686551132861e-02  |9.2509044360811578e-04  |3.6569067801801847e-04  |5.6496927694131689e-11  |2.5466356578635916e-06  |2.6231234930062608e-08  |
3.7100000000000001e+01  |5.9635400688892191e-02  |5.9072683878370308e-02  |9.2513349340085128e-04  |3.6569067802886049e-04  |5.6616706049191661e-11  |2.5062113448836259e-06  |2.6278516011962485e-08  |
3.7199999999999996e+01  |5.9635380820782721e-02  |5.9072681199894214e-02  |9.2517590795090129e-04  |3.6569067803970251e-04  |5.6738943403926193e-11  |2.4664270496704266e-06  |2.6326740260645711e-08  |
3.7299999999999997e+01  |5.9635361268078418e-02  |5.9072678515578445e-02  |9.2521769752393248e-04  |3.6569067805054453e-04  |5.6863700299479178e-11  |2.4272726019835362e-06  |2.6375929884596286e-08  |
3.7399999999999999e+01  |5.9635342025785985e-02  |5.9072675825312657e-02  |9.2525887222722977e-04  |3.6569067806138656e-04  |5.6991039155256276e-11  |2.3887379922123192e-06  |2.6426107744188370e-08  |
3.7500000000000000e+01  |5.9635323088991041e-02  |5.9072673128957046e-02  |9.2529944201233719e-04  |3.6569067807222858e-04  |5.7121024342481934e-11  |2.3508133688048437e-06  |2.6477297375789378e-08  |
3.7600000000000001e+01  |5.9635304452857862e-02  |5.9072670426400020e-02  |9.2533941667766780e-04  |3.6569067808307060e-04  |5.7253722261299847e-11  |2.3134890357359239e-06  |2.6529523016956230e-08  |
3.7699999999999996e+01  |5.9635286112627459e-02  |5.9072667717508950e-02  |9.2537880587104950e-04  |3.6569067809391262e-04  |5.7389201421592606e-11  |2.2767554500142936e-06  |2.6582809632781620e-08  |
3.7799999999999997e+01  |5.9635268063616270e-02  |5.9072665002137995e-02  |9.2541761909227733e-04  |3.6569067810475464e-04  |5.7527532527752105e-11  |2.2406032192286630e-06  |2.6637182943466948e-08  |
3.7899999999999999e+01  |5.9635250301215616e-02  |5.9072662280174076e-02  |9.2545586569557766e-04  |3.6569067811559666e-04  |5.7668788567636738e-11  |2.2050230991306554e-06  |2.6692669453167805e-08  |
3.8000000000000000e+01  |5.9635232820889748e-02  |5.9072659551458975e-02  |9.2549355489209993e-04  |3.6569067812643869e-04  |5.7813044905924373e-11  |2.1700059912553142e-06  |2.6749296480202796e-08  |
3.8100000000000001e+01  |5.9635215618175266e-02  |5.9072656815854691e-02  |9.2553069575234098e-04  |3.6569067813728071e-04  |5.7960379382171859e-11  |2.1355429405776837e-06  |2.6807092188685333e-08  |
3.8199999999999996e+01  |5.9635198688679628e-02  |5.9072654073208296e-02  |9.2556729720847037e-04  |3.6569067814812273e-04  |5.8110872413816501e-11  |2.1016251332050145e-06  |2.6866085621673708e-08  |
3.8299999999999997e+01  |5.9635182028080151e-02  |5.9072651323376149e-02  |9.2560336805680031e-04  |3.6569067816095930e-04  |5.8264607104442452e-11  |2.0682438941044499e-06  |2.6926306735912919e-08  |
3.8399999999999999e+01  |5.9635165632123149e-02  |5.9072648566201993e-02  |9.2563891696004750e-04  |3.6569067817722234e-04  |5.8421669357623852e-11  |2.0353906848642511e-06  |2.6987786438267616e-08  |
3.8500000000000000e+01  |5.9635149496622783e-02  |5.9072645801526331e-02  |9.2567395244965496e-04  |3.6569067819348537e-04  |5.8582147996680025e-11  |2.0030571014897905e-06  |2.7050556623942047e-08  |
3.8600000000000001e+01  |5.9635133617458945e-02  |5.9072643029182456e-02  |9.2570848292805434e-04  |3.6569067820974840e-04  |5.8746134890720138e-11  |1.9712348722318835e-06  |2.7114650216589815e-08  |
3.8699999999999996e+01  |5.9635117990578655e-02  |5.9072640249009871e-02  |9.2574251667092242e-04  |3.6569067822601143e-04  |5.8913725087363810e-11  |1.9399158554478901e-06  |2.7180101210424863e-08  |
3.8799999999999997e+01  |5.9635102611991848e-02  |5.9072637460821524e-02  |9.2577606182938353e-04  |3.6569067824227447e-04  |5.9085016952549752e-11  |1.9090920374944998e-06  |2.7246944714458422e-08  |
3.8899999999999999e+01  |5.9635087477772769e-02  |5.9072634664453248e-02  |9.2580912643221603e-04  |3.6569067825853750e-04  |5.9260112317905075e-11  |1.8787555306518543e-06  |2.7315216998981181e-08  |
3.9000000000000000e+01  |5.9635072584058785e-02  |5.9072631859719303e-02  |9.2584171838800485e-04  |3.6569067827480053e-04  |5.9439116636130284e-11  |1.8488985710784230e-06  |2.7384955544432133e-08  |
3.9100000000000001e+01  |5.9635057927047846e-02  |5.9072629046433768e-02  |9.2587384548727418e-04  |3.6569067829106357e-04  |5.9622139144950552e-11  |1.8195135167952337e-06  |2.7456199092796508e-08  |
3.9199999999999996e+01  |5.9635043502998850e-02  |5.9072626224399044e-02  |9.2590551540462423e-04  |3.6569067830732660e-04  |5.9809293040169814e-11  |1.7905928456999557e-06  |2.7528987701695319e-08  |
3.9299999999999997e+01  |5.9635029308230225e-02  |5.9072623393420572e-02  |9.2593673570080706e-04  |3.6569067832358963e-04  |6.0000695658448970e-11  |1.7621291536096075e-06  |2.7603362801328693e-08  |
3.9399999999999999e+01  |5.9635015339119496e-02  |5.9072620553290628e-02  |9.2596751382479085e-04  |3.6569067833985266e-04  |6.0196468670440006e-11  |1.7341151523310327e-06  |2.7679367254451212e-08  |
3.9500000000000000e+01  |5.9635001592101604e-02  |5.9072617703808145e-02  |9.2599785711582039e-04  |3.6569067835611570e-04  |6.0396738284991984e-11  |1.7065436677590307e-06  |2.7757045419582018e-08  |
3.9600000000000001e+01  |5.9634988063668459e-02  |5.9072614844749620e-02  |9.2602777280544144e-04  |3.6569067837237873e-04  |6.0601635465171489e-11  |1.6794076380010539e-06  |2.7836443217645031e-08  |
3.9699999999999996e+01  |5.9634974750368282e-02  |5.9072611975897728e-02  |9.2605726801951748e-04  |3.6569067838864176e-04  |6.0811296156920757e-11  |1.6527001115283382e-06  |2.7917608202269095e-08  |
3.9799999999999997e+01  |5.9634961648803587e-02  |5.9072609097019613e-02  |9.2608634978020329e-04  |3.6569067840490479e-04  |6.1025861531223432e-11  |1.6264142453522593e-06  |2.8000589633989045e-08  |
3.9899999999999999e+01  |5.9634948755632182e-02  |5.9072606207884702e-02  |9.2611502500791764e-04  |3.6569067842116783e-04  |6.1245478240749698e-11  |1.6005433032255333e-06  |2.8085438558601206e-08  |
4.0000000000000000e+01  |5.9634936067564828e-02  |5.9072603308254132e-02  |9.2614330052332230e-04  |3.6569067843743086e-04  |6.1470298691982684e-11  |1.5750806538676313e-06  |2.8172207889953413e-08  |
4.0100000000000001e+01  |5.9634923581364310e-02  |5.9072600397863405e-02  |9.2617118304925278e-04  |3.6569067845369389e-04  |6.1700481333961820e-11  |1.5500197692136457e-06  |2.8260952497474740e-08  |
4.0199999999999996e+01  |5.9634911293846286e-02  |5.9072597476470229e-02  |9.2619867921264613e-04  |3.6569067846995692e-04  |6.1936190964856301e-11  |1.5253542226859626e-06  |2.8351729298756740e-08  |
4.0299999999999997e+01  |5.9634899201876895e-02  |5.9072594543804716e-02  |9.2622579554645231e-04  |3.6569067848621996e-04  |6.2177599057654219e-11  |1.5010776874878867e-06  |2.8444597357547991e-08  |
4.0399999999999999e+01  |5.9634887302371743e-02  |5.9072591599594174e-02  |9.2625253849154044e-04  |3.6569067850248299e-04  |6.2424884106420306e-11  |1.4771839349186849e-06  |2.8539617987534961e-08  |
4.0500000000000000e+01  |5.9634875592296764e-02  |5.9072588643548730e-02  |9.2627891439859731e-04  |3.6569067851874602e-04  |6.2678231994656230e-11  |1.4536668327093216e-06  |2.8636854862315016e-08  |
4.0600000000000001e+01  |5.9634864068665992e-02  |5.9072585675390206e-02  |9.2630492953002649e-04  |3.6569067853500905e-04  |6.2937836387451951e-11  |1.4305203433778122e-06  |2.8736374132010846e-08  |
4.0699999999999996e+01  |5.9634852728542090e-02  |5.9072582694808494e-02  |9.2633059006179755e-04  |3.6569067855127209e-04  |6.3203899149256567e-11  |1.4077385226038365e-06  |2.8838244546996366e-08  |
4.0799999999999997e+01  |5.9634841569033641e-02  |5.9072579701493773e-02  |9.2635590208534188e-04  |3.6569067856753512e-04  |6.3476630789274663e-11  |1.3853155176215718e-06  |2.8942537589266850e-08  |
4.0899999999999999e+01  |5.9634830587296510e-02  |5.9072576695131954e-02  |9.2638087160941244e-04  |3.6569067858379815e-04  |6.3756250936677471e-11  |1.3632455656296832e-06  |2.9049327612004170e-08  |
4.1000000000000000e+01  |5.9634819780532249e-02  |5.9072573675389282e-02  |9.2640550456196875e-04  |3.6569067860006118e-04  |6.4042988847988960e-11  |1.3415229922179926e-06  |2.9158691987964361e-08  |
4.1100000000000001e+01  |5.9634809145987323e-02  |5.9072570641922083e-02  |9.2642980679201199e-04  |3.6569067861632422e-04  |6.4337083949273399e-11  |1.3201422098099496e-06  |2.9270711267339875e-08  |
4.1199999999999996e+01  |5.9634798680952089e-02  |5.9072567594378539e-02  |9.2645378407149560e-04  |3.6569067863258725e-04  |6.4638786415980903e-11  |1.2990977161190655e-06  |2.9385469345840487e-08  |
4.1299999999999997e+01  |5.9634788382760803e-02  |5.9072564532392978e-02  |9.2647744209715813e-04  |3.6569067864885028e-04  |6.4948357793554345e-11  |1.2783840926197463e-06  |2.9503053643769849e-08  |
4.1399999999999999e+01  |5.9634778248790828e-02  |5.9072561455583393e-02  |9.2650078649242796e-04  |3.6569067866511331e-04  |6.5266071662250245e-11  |1.2579960030300452e-06  |2.9623555296967632e-08  |
4.1500000000000000e+01  |5.9634768276462212e-02  |5.9072558363564495e-02  |9.2652382280931120e-04  |3.6569067868137635e-04  |6.5592214349936511e-11  |1.2379281918060576e-06  |2.9747069360564003e-08  |
4.1600000000000001e+01  |5.9634758463235953e-02  |5.9072555255926300e-02  |9.2654655653027118e-04  |3.6569067869763938e-04  |6.5927085697002123e-11  |1.2181754826466695e-06  |2.9873695026574010e-08  |
4.1699999999999996e+01  |5.9634748806614103e-02  |5.9072552132254250e-02  |9.2656899307015032e-04  |3.6569067871390241e-04  |6.6270999877961640e-11  |1.1987327770068490e-06  |3.0003535856460288e-08  |
4.1799999999999997e+01  |5.9634739304139490e-02  |5.9072548992106871e-02  |9.2659113777810939e-04  |3.6569067873016544e-04  |6.6624286284766236e-11  |1.1795950526188291e-06  |3.0136700029907785e-08  |
4.1899999999999999e+01  |5.9634729953395194e-02  |5.9072545835032894e-02  |9.2661299593955343e-04  |3.6569067874642848e-04  |6.6987290477394126e-11  |1.1607573620191907e-06  |3.0273300611162924e-08  |
4.2000000000000000e+01  |5.9634720752002907e-02  |5.9072542660570999e-02  |9.2663457277811787e-04  |3.6569067876269151e-04  |6.7360375207857115e-11  |1.1422148310805954e-06  |3.0413455834426488e-08  |
4.2100000000000001e+01  |5.9634711697622925e-02  |5.9072539468230469e-02  |9.2665587345765437e-04  |3.6569067877895454e-04  |6.7743921524414063e-11  |1.1239626575462100e-06  |3.0557289409957636e-08  |
4.2199999999999996e+01  |5.9634702787953991e-02  |5.9072536257511452e-02  |9.2667690308428105e-04  |3.6569067879521758e-04  |6.8138329963549939e-11  |1.1059961095653336e-06  |3.0704930852668602e-08  |
4.2299999999999997e+01  |5.9634694020732119e-02  |5.9072533027886766e-02  |9.2669766670843475e-04  |3.6569067881148061e-04  |6.8544021838073474e-11  |1.0883105242278827e-06  |3.0856515835233544e-08  |
4.2399999999999999e+01  |5.9634685393730957e-02  |5.9072529778816031e-02  |9.2671816932695143e-04  |3.6569067882888915e-04  |6.8961440630658013e-11  |1.0709013060956426e-06  |3.1012186567877066e-08  |
4.2500000000000000e+01  |5.9634676904759279e-02  |5.9072526509731361e-02  |9.2673841588524495e-04  |3.6569067885057320e-04  |6.9391053503166431e-11  |1.0537639257283521e-06  |3.1172092207321921e-08  |
4.2600000000000001e+01  |5.9634668551663904e-02  |5.9072523220047593e-02  |9.2675841127949545e-04  |3.6569067887225724e-04  |6.9833352933361602e-11  |1.0368939182014144e-06  |3.1336389297541418e-08  |
4.2699999999999996e+01  |5.9634660332324819e-02  |5.9072519909151876e-02  |9.2677816035890591e-04  |3.6569067889394128e-04  |7.0288858491891621e-11  |1.0202868816127057e-06  |3.1505242245338925e-08  |
4.2799999999999997e+01  |5.9634652244657825e-02  |5.9072516576407171e-02  |9.2679766792800613e-04  |3.6569067891562533e-04  |7.0758118774016754e-11  |1.0039384755758767e-06  |3.1678823834067045e-08  |
4.2899999999999999e+01  |5.9634644286613955e-02  |5.9072513221150050e-02  |9.2681693874907556e-04  |3.6569067893730937e-04  |7.1241713502326499e-11  |9.8784441969528633e-07  |3.1857315779169451e-08  |
4.3000000000000000e+01  |5.9634636456177316e-02  |5.9072509842688734e-02  |9.2683597754457511e-04  |3.6569067895899341e-04  |7.1740255818606731e-11  |9.7200049202074157e-07  |3.2040909329679599e-08  |
4.3100000000000001e+01  |5.9634628751365479e-02  |5.9072506440301535e-02  |9.2685478899972717e-04  |3.6569067898067746e-04  |7.2254394785409891e-11  |9.5640252747606113e-07  |3.2229805920249389e-08  |
4.3199999999999996e+01  |5.9634621170229413e-02  |5.9072503013235439e-02  |9.2687337776516262e-04  |3.6569067900236150e-04  |7.2784818120408735e-11  |9.4104641625792269e-07  |3.2424217878870387e-08  |
4.3299999999999997e+01  |5.9634613710853115e-02  |5.9072499560704830e-02  |9.2689174845966957e-04  |3.6569067902404555e-04  |7.3332255189664356e-11  |9.2592810219933690e-07  |3.2624369196018727e-08  |
4.3399999999999999e+01  |5.9634606371351970e-02  |5.9072496081884293e-02  |9.2690990567313258e-04  |3.6569067904572959e-04  |7.3897480289376501e-11  |9.1104358109196211e-07  |3.2830496361706788e-08  |
4.3500000000000000e+01  |5.9634599149873437e-02  |5.9072492575918248e-02  |9.2692785396947632e-04  |3.6569067906741363e-04  |7.4481316249670078e-11  |8.9638889896073661e-07  |3.3042849277680325e-08  |
4.3600000000000001e+01  |5.9634592044596549e-02  |5.9072489041903008e-02  |9.2694559788989415e-04  |3.6569067908909768e-04  |7.5084638398563707e-11  |8.8196015028372687e-07  |3.3261692252966818e-08  |
4.3699999999999996e+01  |5.9634585053731141e-02  |5.9072485478897652e-02  |9.2696314195615576e-04  |3.6569067911078172e-04  |7.5708378929622986e-11  |8.6775347614849492e-07  |3.3487305092004588e-08  |
4.3799999999999997e+01  |5.9634578175518219e-02  |5.9072481885914171e-02  |9.2698049067415267e-04  |3.6569067913246576e-04  |7.6353531722971949e-11  |8.5376506233615305e-07  |3.3719984285802418e-08  |
4.3899999999999999e+01  |5.9634571408228094e-02  |5.9072478261916785e-02  |9.2699764853760994e-04  |3.6569067915414981e-04  |7.7021157676582441e-11  |8.3999113732222630e-07  |3.3960044317997068e-08  |
4.4000000000000000e+01  |5.9634564750162426e-02  |5.9072474605814260e-02  |9.2701462003206257e-04  |3.6569067917583385e-04  |7.7712390613195533e-11  |8.2642797018245700e-07  |3.4207819099273733e-08  |
4.4100000000000001e+01  |5.9634558199651230e-02  |5.9072470916465197e-02  |9.2703140963908365e-04  |3.6569067920002760e-04  |7.8428443838132116e-11  |8.1307186838981506e-07  |3.4463663545508361e-08  |
4.4199999999999996e+01  |5.9634551755055124e-02  |5.9072467192663292e-02  |9.2704802184076897e-04  |3.6569067922713266e-04  |7.9170617434871024e-11  |7.9991917548728445e-07  |3.4727955317153568e-08  |
4.4299999999999997e+01  |5.9634545414762270e-02  |5.9072463433145997e-02  |9.2706446112461463e-04  |3.6569067925423771e-04  |7.9940306399019629e-11  |7.8696626861844340e-07  |3.5001096739960248e-08  |
4.4399999999999999e+01  |5.9634539177190860e-02  |5.9072459636573642e-02  |9.2708073198869475e-04  |3.6569067928134277e-04  |8.0739009727552046e-11  |7.7420955589538378e-07  |3.5283516930081720e-08  |
4.4500000000000000e+01  |5.9634533040787072e-02  |5.9072455801540427e-02  |9.2709683894728304e-04  |3.6569067930844782e-04  |8.1568340599480932e-11  |7.6164547358033238e-07  |3.5575674150102493e-08  |
4.4600000000000001e+01  |5.9634527004026362e-02  |5.9072451926556566e-02  |9.2711278653692642e-04  |3.6569067933555288e-04  |8.2430037807158482e-11  |7.4927048305372586e-07  |3.5878058426650453e-08  |
4.4699999999999996e+01  |5.9634521065410798e-02  |5.9072448010049912e-02  |9.2712857932304867e-04  |3.6569067936265793e-04  |8.3325978624938911e-11  |7.3708106753698145e-07  |3.6191194465097584e-08  |
